ID,Date,Type,Model_Type,Infrastructural impact,Agricultural impact,Ecological impact,Financial impact,Human health impact,Political impact
15,18930830,historical,google/gemma-2-9b-it,1,0,0,1,0,0
15,18930830,historical,google/gemma-2-9b-it,0,0,0,1,0,1
15,18930830,historical,google/gemma-2-9b-it,0,1,0,1,0,0
15,18930830,historical,google/gemma-2-9b-it,0,0,0,1,0,0
15,18930830,historical,google/gemma-2-9b-it,1,0,0,1,0,0
15,18930830,historical,google/gemma-2-9b-it,1,0,0,0,1,0
15,18930830,historical,google/gemma-2-9b-it,1,0,0,0,1,0
15,18930830,historical,google/gemma-2-9b-it,1,0,0,0,1,0
15,18930830,historical,google/gemma-2-9b-it,1,0,0,1,0,0
15,18930830,historical,google/gemma-2-9b-it,1,0,0,1,0,0
16,18860106,historical,google/gemma-2-9b-it,1,0,0,0,0,0
17,18950819,historical,google/gemma-2-9b-it,1,0,0,0,0,0
18,18890805,historical,google/gemma-2-9b-it,1,0,1,1,1,0
19,18830205,historical,google/gemma-2-9b-it,1,0,1,1,1,0
20,18880903,historical,google/gemma-2-9b-it,0,1,0,1,1,0
21,18840912,historical,google/gemma-2-9b-it,1,0,1,1,1,0
22,18841230,historical,google/gemma-2-9b-it,1,1,1,0,0,0
23,18900206,historical,google/gemma-2-9b-it,1,0,0,0,0,0
24,18951011,historical,google/gemma-2-9b-it,1,0,0,1,0,0
25,18980623,historical,google/gemma-2-9b-it,0,1,0,1,0,1
26,18940213,historical,google/gemma-2-9b-it,1,0,1,1,1,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,0,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,0,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,0,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,0,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,0,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,1,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,1,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,0,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,1,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,0,0
26,18940213,historical,google/gemma-2-9b-it,1,1,0,0,0,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,0,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,1,0
26,18940213,historical,google/gemma-2-9b-it,1,1,0,0,0,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,1,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,1,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,1,0
26,18940213,historical,google/gemma-2-9b-it,1,0,0,0,0,0
26,18940213,historical,google/gemma-2-9b-it,1,1,0,0,1,0
27,18980207,historical,google/gemma-2-9b-it,1,0,1,1,1,0
28,18950515,historical,google/gemma-2-9b-it,0,1,0,1,0,0
29,18981128,historical,google/gemma-2-9b-it,1,0,0,1,0,0
29,18981128,historical,google/gemma-2-9b-it,1,0,1,1,0,0
29,18981128,historical,google/gemma-2-9b-it,0,0,0,1,0,0
29,18981128,historical,google/gemma-2-9b-it,1,0,0,0,0,0
29,18981128,historical,google/gemma-2-9b-it,1,0,1,0,0,0
29,18981128,historical,google/gemma-2-9b-it,1,0,0,0,0,0
29,18981128,historical,google/gemma-2-9b-it,1,0,1,0,0,0
29,18981128,historical,google/gemma-2-9b-it,1,0,0,0,1,0
29,18981128,historical,google/gemma-2-9b-it,1,0,0,0,1,0
29,18981128,historical,google/gemma-2-9b-it,1,0,1,0,1,0
29,18981128,historical,google/gemma-2-9b-it,1,0,0,0,0,0
29,18981128,historical,google/gemma-2-9b-it,1,0,0,0,1,0
29,18981128,historical,google/gemma-2-9b-it,1,0,0,0,0,1
29,18981128,historical,google/gemma-2-9b-it,0,0,0,0,0,1
29,18981128,historical,google/gemma-2-9b-it,0,0,0,0,0,1
29,18981128,historical,google/gemma-2-9b-it,1,0,0,0,0,0
29,18981128,historical,google/gemma-2-9b-it,1,0,0,0,1,0
29,18981128,historical,google/gemma-2-9b-it,0,0,0,0,1,1
29,18981128,historical,google/gemma-2-9b-it,0,0,0,0,0,1
29,18981128,historical,google/gemma-2-9b-it,1,0,0,0,0,0
30,18981124,historical,google/gemma-2-9b-it,1,1,0,1,0,1
31,18820222,historical,google/gemma-2-9b-it,1,0,0,1,0,0
32,18860123,historical,google/gemma-2-9b-it,1,0,1,1,1,0
33,18830321,historical,google/gemma-2-9b-it,1,0,0,0,0,1
33,18830321,historical,google/gemma-2-9b-it,1,0,0,0,0,0
33,18830321,historical,google/gemma-2-9b-it,0,1,1,0,0,1
33,18830321,historical,google/gemma-2-9b-it,1,0,1,0,0,1
33,18830321,historical,google/gemma-2-9b-it,0,0,0,1,0,1
33,18830321,historical,google/gemma-2-9b-it,0,0,0,0,0,1
33,18830321,historical,google/gemma-2-9b-it,0,1,0,1,0,0
33,18830321,historical,google/gemma-2-9b-it,0,1,0,0,0,0
33,18830321,historical,google/gemma-2-9b-it,0,0,0,1,0,1
33,18830321,historical,google/gemma-2-9b-it,1,0,0,0,0,1
33,18830321,historical,google/gemma-2-9b-it,0,1,0,1,0,0
33,18830321,historical,google/gemma-2-9b-it,0,1,0,0,0,1
33,18830321,historical,google/gemma-2-9b-it,0,0,0,0,0,1
33,18830321,historical,google/gemma-2-9b-it,1,1,0,0,0,1
33,18830321,historical,google/gemma-2-9b-it,1,0,0,1,0,0
33,18830321,historical,google/gemma-2-9b-it,1,0,0,1,0,0
33,18830321,historical,google/gemma-2-9b-it,1,0,0,1,0,0
33,18830321,historical,google/gemma-2-9b-it,1,1,0,1,1,0
33,18830321,historical,google/gemma-2-9b-it,1,1,0,0,0,0
33,18830321,historical,google/gemma-2-9b-it,1,0,0,1,1,0
34,18870329,historical,google/gemma-2-9b-it,1,0,0,1,0,1
34,18870329,historical,google/gemma-2-9b-it,0,0,0,0,1,0
34,18870329,historical,google/gemma-2-9b-it,0,0,0,0,0,0
34,18870329,historical,google/gemma-2-9b-it,0,0,0,1,1,0
34,18870329,historical,google/gemma-2-9b-it,0,0,0,1,1,0
34,18870329,historical,google/gemma-2-9b-it,1,0,0,0,0,0
34,18870329,historical,google/gemma-2-9b-it,1,0,0,0,0,1
34,18870329,historical,google/gemma-2-9b-it,1,0,0,0,0,1
34,18870329,historical,google/gemma-2-9b-it,0,0,0,0,0,1
34,18870329,historical,google/gemma-2-9b-it,1,0,0,1,0,0
34,18870329,historical,google/gemma-2-9b-it,1,0,0,0,0,1
34,18870329,historical,google/gemma-2-9b-it,1,0,0,1,0,1
34,18870329,historical,google/gemma-2-9b-it,0,0,1,0,0,0
35,18870301,historical,google/gemma-2-9b-it,1,1,0,1,1,1
36,18890408,historical,google/gemma-2-9b-it,1,0,0,1,0,0
37,18860205,historical,google/gemma-2-9b-it,1,1,0,1,1,1
38,18950515,historical,google/gemma-2-9b-it,1,0,1,1,1,0
39,18850404,historical,google/gemma-2-9b-it,1,0,1,1,1,0
40,18980321,historical,google/gemma-2-9b-it,1,0,1,1,0,1
41,18841107,historical,google/gemma-2-9b-it,1,0,0,1,1,0
42,18960101,historical,google/gemma-2-9b-it,1,0,1,1,1,0
43,18870822,historical,google/gemma-2-9b-it,1,1,0,1,1,1
44,18860419,historical,google/gemma-2-9b-it,1,0,0,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,0,1,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,1,0,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,1,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,1
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,1
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,1
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,1
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
45,18860407,historical,google/gemma-2-9b-it,1,0,0,0,0,1
45,18860407,historical,google/gemma-2-9b-it,1,0,0,0,1,0
45,18860407,historical,google/gemma-2-9b-it,1,0,0,0,1,0
45,18860407,historical,google/gemma-2-9b-it,1,0,0,0,0,0
46,18870425,historical,google/gemma-2-9b-it,1,0,1,1,1,1
47,18990114,historical,google/gemma-2-9b-it,1,0,0,1,0,1
48,18981019,historical,google/gemma-2-9b-it,1,0,1,0,1,0
49,18990925,historical,google/gemma-2-9b-it,0,1,0,0,0,0
50,18800623,historical,google/gemma-2-9b-it,1,0,0,0,1,1
51,18961023,historical,google/gemma-2-9b-it,1,0,0,1,0,1
52,18971227,historical,google/gemma-2-9b-it,0,1,0,1,0,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,0,0,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,1,0,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,1,0,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,1,0,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,0,0,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,0,1,0
54,18901203,historical,google/gemma-2-9b-it,1,1,0,1,1,0
55,18910310,historical,google/gemma-2-9b-it,1,0,0,1,1,0
56,18911214,historical,google/gemma-2-9b-it,1,0,0,0,0,0
56,18911214,historical,google/gemma-2-9b-it,1,0,0,0,1,0
56,18911214,historical,google/gemma-2-9b-it,1,0,0,0,1,0
56,18911214,historical,google/gemma-2-9b-it,0,0,0,0,1,0
57,18990109,historical,google/gemma-2-9b-it,1,1,0,1,0,0
58,18820222,historical,google/gemma-2-9b-it,1,0,0,1,0,0
58,18820222,historical,google/gemma-2-9b-it,1,1,0,0,0,0
58,18820222,historical,google/gemma-2-9b-it,1,1,0,0,0,0
59,18981124,historical,google/gemma-2-9b-it,1,0,0,1,0,0
60,18871229,historical,google/gemma-2-9b-it,1,0,0,1,0,1
61,18840128,historical,google/gemma-2-9b-it,1,0,1,0,1,0
61,18840128,historical,google/gemma-2-9b-it,1,0,0,0,1,0
61,18840128,historical,google/gemma-2-9b-it,1,0,0,0,1,0
62,18840303,historical,google/gemma-2-9b-it,1,0,0,0,0,0
63,18940213,historical,google/gemma-2-9b-it,1,0,0,1,1,0
64,18910127,historical,google/gemma-2-9b-it,1,0,1,0,0,0
65,18940410,historical,google/gemma-2-9b-it,1,0,0,0,0,0
66,18940217,historical,google/gemma-2-9b-it,1,1,0,0,0,0
67,18981128,historical,google/gemma-2-9b-it,1,0,0,1,0,0
68,18860423,historical,google/gemma-2-9b-it,1,0,1,1,1,0
69,18860125,historical,google/gemma-2-9b-it,1,1,0,1,1,0
70,18970625,historical,google/gemma-2-9b-it,1,0,0,1,0,0
71,18930314,historical,google/gemma-2-9b-it,1,0,0,1,0,0
72,18860426,historical,google/gemma-2-9b-it,1,0,1,1,1,0
73,18850427,historical,google/gemma-2-9b-it,1,1,1,1,1,0
74,18830607,historical,google/gemma-2-9b-it,1,0,1,1,0,0
75,18971130,historical,google/gemma-2-9b-it,1,0,0,1,1,0
76,18940612,historical,google/gemma-2-9b-it,1,0,1,1,0,1
77,18880927,historical,google/gemma-2-9b-it,1,0,0,1,1,1
78,18990510,historical,google/gemma-2-9b-it,0,1,0,1,0,0
79,18950417,historical,google/gemma-2-9b-it,1,0,1,1,0,0
80,18870423,historical,google/gemma-2-9b-it,1,0,1,1,1,0
81,18860116,historical,google/gemma-2-9b-it,1,0,0,1,0,1
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,1
82,19980109,modern,google/gemma-2-9b-it,1,0,0,1,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,1,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,1,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,1,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,1,0,1
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,1
82,19980109,modern,google/gemma-2-9b-it,1,1,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,0,0,0,1,0,0
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,1
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,1
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,1
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,1
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,1
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,1,0,0,1
82,19980109,modern,google/gemma-2-9b-it,1,0,1,0,0,1
82,19980109,modern,google/gemma-2-9b-it,0,0,1,1,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,1,0,0,1
82,19980109,modern,google/gemma-2-9b-it,0,0,1,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,1,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,0,0,0,0,0,0
82,19980109,modern,google/gemma-2-9b-it,1,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,1,0,0,1,0,1
83,20001106,modern,google/gemma-2-9b-it,1,0,0,1,0,1
83,20001106,modern,google/gemma-2-9b-it,1,0,0,0,1,0
83,20001106,modern,google/gemma-2-9b-it,1,0,0,0,1,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,1,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,1
83,20001106,modern,google/gemma-2-9b-it,0,0,0,1,0,1
83,20001106,modern,google/gemma-2-9b-it,0,0,0,1,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,1,0,1
83,20001106,modern,google/gemma-2-9b-it,0,0,0,1,0,1
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,1,1
83,20001106,modern,google/gemma-2-9b-it,1,0,0,1,1,0
83,20001106,modern,google/gemma-2-9b-it,0,0,0,1,0,1
83,20001106,modern,google/gemma-2-9b-it,0,0,0,0,0,1
83,20001106,modern,google/gemma-2-9b-it,1,0,0,1,0,0
84,19980124,modern,google/gemma-2-9b-it,1,0,1,1,1,1
85,20040906,modern,google/gemma-2-9b-it,1,0,0,1,1,0
86,20080424,modern,google/gemma-2-9b-it,1,0,1,0,0,1
86,20080424,modern,google/gemma-2-9b-it,1,0,1,1,0,0
86,20080424,modern,google/gemma-2-9b-it,1,0,0,1,0,0
86,20080424,modern,google/gemma-2-9b-it,1,0,1,0,0,0
86,20080424,modern,google/gemma-2-9b-it,0,0,0,1,0,1
86,20080424,modern,google/gemma-2-9b-it,0,0,0,1,0,1
86,20080424,modern,google/gemma-2-9b-it,0,0,0,1,0,0
86,20080424,modern,google/gemma-2-9b-it,0,0,0,1,0,0
86,20080424,modern,google/gemma-2-9b-it,0,0,0,0,0,0
86,20080424,modern,google/gemma-2-9b-it,0,0,0,0,0,0
86,20080424,modern,google/gemma-2-9b-it,0,0,0,0,0,0
86,20080424,modern,google/gemma-2-9b-it,0,0,0,0,0,0
86,20080424,modern,google/gemma-2-9b-it,0,0,0,1,0,0
86,20080424,modern,google/gemma-2-9b-it,0,0,0,1,0,0
87,19980114,modern,google/gemma-2-9b-it,1,0,0,0,1,0
87,19980114,modern,google/gemma-2-9b-it,1,0,0,0,1,0
87,19980114,modern,google/gemma-2-9b-it,1,0,0,0,1,1
87,19980114,modern,google/gemma-2-9b-it,1,0,0,0,0,0
87,19980114,modern,google/gemma-2-9b-it,1,0,0,0,0,0
87,19980114,modern,google/gemma-2-9b-it,1,0,0,0,0,0
87,19980114,modern,google/gemma-2-9b-it,1,0,0,1,0,1
87,19980114,modern,google/gemma-2-9b-it,1,0,0,1,0,0
87,19980114,modern,google/gemma-2-9b-it,1,0,0,1,0,0
87,19980114,modern,google/gemma-2-9b-it,1,0,0,1,0,1
87,19980114,modern,google/gemma-2-9b-it,1,0,0,1,0,1
87,19980114,modern,google/gemma-2-9b-it,0,0,0,1,0,1
88,19960724,modern,google/gemma-2-9b-it,0,0,0,1,0,1
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,1
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,1
88,19960724,modern,google/gemma-2-9b-it,1,0,1,0,0,0
88,19960724,modern,google/gemma-2-9b-it,1,0,1,0,1,1
88,19960724,modern,google/gemma-2-9b-it,1,0,0,0,1,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,1,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,1,0
88,19960724,modern,google/gemma-2-9b-it,1,0,0,1,0,1
88,19960724,modern,google/gemma-2-9b-it,1,0,0,1,0,0
88,19960724,modern,google/gemma-2-9b-it,1,0,0,1,0,0
88,19960724,modern,google/gemma-2-9b-it,1,0,1,0,0,0
88,19960724,modern,google/gemma-2-9b-it,1,0,1,1,0,0
88,19960724,modern,google/gemma-2-9b-it,1,0,0,1,0,1
88,19960724,modern,google/gemma-2-9b-it,0,0,0,1,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,1,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,1,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,1,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,1,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,1,0,0
88,19960724,modern,google/gemma-2-9b-it,0,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,1,0,0,0,0,0
88,19960724,modern,google/gemma-2-9b-it,1,0,1,0,0,0
88,19960724,modern,google/gemma-2-9b-it,1,0,1,1,0,1
