ID,Date,Type,Weather,Model_Type,Infrastructural impact,Agricultural impact,Ecological impact,Financial impact,Human health impact,Political impact,isError
26,18940213,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
26,18940213,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
26,18940213,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
26,18940213,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,1,0,False
26,18940213,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
26,18940213,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,0,0,False
26,18940213,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
26,18940213,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,1,0,False
26,18940213,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
26,18940213,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
26,18940213,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
27,18980207,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
28,18950515,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
29,18981128,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
29,18981128,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
29,18981128,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
29,18981128,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
29,18981128,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,1,0,False
29,18981128,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,1,False
29,18981128,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
29,18981128,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
30,18981124,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
31,18820222,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
32,18860123,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
33,18830321,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,1,1,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,1,0,1,0,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,1,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
33,18830321,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
33,18830321,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
33,18830321,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
33,18830321,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,1,False
33,18830321,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,0,0,0,False
33,18830321,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
34,18870329,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
34,18870329,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
34,18870329,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
34,18870329,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
34,18870329,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
34,18870329,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
34,18870329,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
34,18870329,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
34,18870329,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
34,18870329,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
34,18870329,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,1,1,0,False
34,18870329,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,1,0,False
34,18870329,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
35,18870301,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,0,0,False
36,18890408,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
37,18860205,historical,snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
38,18950515,historical,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
39,18850404,historical,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
40,18980321,historical,ice & floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
41,18841107,historical,ice & storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
42,18960101,historical,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
43,18870822,historical,ice & floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,1,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
44,18860419,historical,floods & ice,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
44,18860419,historical,ice & floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,1,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
44,18860419,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
44,18860419,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
44,18860419,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
44,18860419,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
45,18860407,historical,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
45,18860407,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
45,18860407,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
45,18860407,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
46,18870425,historical,ice or flood?,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,1,0,False
47,18990114,historical,torrential,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
48,18981019,historical,torrential,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
49,18990925,historical,torrential,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,1,0,0,0,False
50,18800623,historical,torrential,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
51,18961023,historical,torrential,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
52,18971227,historical,torrential,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
53,18841107,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,1,0,False
53,18841107,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,1,False
53,18841107,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
53,18841107,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
53,18841107,historical,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
53,18841107,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
54,18901203,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
55,18910310,historical,snowstorm & rain,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
56,18911214,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
56,18911214,historical,storm & Floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,1,0,False
56,18911214,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,1,0,False
56,18911214,historical,none,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
57,18990109,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
58,18820222,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
58,18820222,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,0,0,False
58,18820222,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
59,18981124,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
60,18871229,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
61,18840128,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
61,18840128,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,1,0,False
61,18840128,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
62,18840303,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
63,18940213,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
64,18910127,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
65,18940410,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
66,18940217,historical,snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
67,18981128,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
68,18860423,historical,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
