ID,Date,Type,Model_Type,Infrastructural impact,Agricultural impact,Ecological impact,Financial impact,Health impact,Political impact
13,18910908,historical,deepseek-chat,1,0,0,0,1,0
14,18961014,historical,deepseek-chat,1,0,1,0,0,0
15,18930830,historical,deepseek-chat,0,0,0,0,0,0
15,18930830,historical,deepseek-chat,1,0,0,0,1,0
15,18930830,historical,deepseek-chat,1,0,0,1,0,0
15,18930830,historical,deepseek-chat,1,0,0,0,1,0
15,18930830,historical,deepseek-chat,1,1,0,0,0,0
15,18930830,historical,deepseek-chat,1,1,0,0,0,0
15,18930830,historical,deepseek-chat,1,0,0,0,0,0
15,18930830,historical,deepseek-chat,1,0,0,0,0,0
15,18930830,historical,deepseek-chat,0,0,0,0,1,0
15,18930830,historical,deepseek-chat,1,0,0,0,0,0
15,18930830,historical,deepseek-chat,0,0,0,0,0,0
15,18930830,historical,deepseek-chat,0,0,0,0,0,0
15,18930830,historical,deepseek-chat,0,0,0,0,0,0
15,18930830,historical,deepseek-chat,0,0,0,0,0,0
15,18930830,historical,deepseek-chat,0,0,0,0,0,0
15,18930830,historical,deepseek-chat,0,0,0,1,0,0
15,18930830,historical,deepseek-chat,0,0,0,0,0,0
15,18930830,historical,deepseek-chat,0,0,0,0,0,0
15,18930830,historical,deepseek-chat,0,0,0,0,0,0
15,18930830,historical,deepseek-chat,0,0,0,0,0,0
15,18930830,historical,deepseek-chat,1,0,0,0,0,0
15,18930830,historical,deepseek-chat,1,0,0,0,0,0
15,18930830,historical,deepseek-chat,1,0,0,0,0,0
15,18930830,historical,deepseek-chat,1,0,0,0,1,0
15,18930830,historical,deepseek-chat,1,0,0,1,0,0
15,18930830,historical,deepseek-chat,1,0,0,1,0,0
16,18860106,historical,deepseek-chat,1,0,0,0,0,0
17,18950819,historical,deepseek-chat,1,1,0,0,1,0
18,18890805,historical,deepseek-chat,1,1,0,0,1,0
19,18830205,historical,deepseek-chat,1,0,0,1,1,0
20,18880903,historical,deepseek-chat,0,1,0,0,0,0
21,18840912,historical,deepseek-chat,1,0,0,1,0,0
22,18841230,historical,deepseek-chat,1,1,1,0,0,0
23,18900206,historical,deepseek-chat,1,0,0,0,0,0
24,18951011,historical,deepseek-chat,1,0,0,1,0,0
25,18980623,historical,deepseek-chat,0,1,0,0,0,0
26,18940213,historical,deepseek-chat,1,0,0,0,1,0
26,18940213,historical,deepseek-chat,1,0,0,0,0,0
26,18940213,historical,deepseek-chat,1,0,0,0,0,0
26,18940213,historical,deepseek-chat,1,0,0,0,0,0
26,18940213,historical,deepseek-chat,1,0,0,0,0,0
26,18940213,historical,deepseek-chat,1,0,0,0,0,0
26,18940213,historical,deepseek-chat,1,0,0,0,1,0
26,18940213,historical,deepseek-chat,0,0,0,0,1,0
26,18940213,historical,deepseek-chat,1,0,0,0,0,0
26,18940213,historical,deepseek-chat,1,0,0,0,1,0
26,18940213,historical,deepseek-chat,1,0,0,0,1,0
26,18940213,historical,deepseek-chat,1,0,0,0,0,0
26,18940213,historical,deepseek-chat,1,0,0,0,0,0
26,18940213,historical,deepseek-chat,1,0,0,0,0,0
26,18940213,historical,deepseek-chat,1,1,0,0,0,0
26,18940213,historical,deepseek-chat,1,0,0,0,1,0
26,18940213,historical,deepseek-chat,1,0,0,0,1,0
26,18940213,historical,deepseek-chat,1,0,0,0,1,0
26,18940213,historical,deepseek-chat,0,0,0,0,0,0
26,18940213,historical,deepseek-chat,1,0,0,0,1,0
27,18980207,historical,deepseek-chat,1,0,0,1,1,0
28,18950515,historical,deepseek-chat,0,1,0,1,0,0
29,18981128,historical,deepseek-chat,1,0,0,1,0,0
29,18981128,historical,deepseek-chat,1,0,0,1,0,0
29,18981128,historical,deepseek-chat,0,0,0,1,0,0
29,18981128,historical,deepseek-chat,1,0,0,0,0,0
29,18981128,historical,deepseek-chat,1,0,0,0,0,0
29,18981128,historical,deepseek-chat,1,0,0,0,0,0
29,18981128,historical,deepseek-chat,1,0,0,0,0,0
29,18981128,historical,deepseek-chat,0,0,0,0,1,0
29,18981128,historical,deepseek-chat,1,0,0,0,1,0
29,18981128,historical,deepseek-chat,1,0,0,0,1,0
29,18981128,historical,deepseek-chat,1,0,0,0,0,0
29,18981128,historical,deepseek-chat,1,0,0,0,1,0
29,18981128,historical,deepseek-chat,1,0,0,0,0,0
29,18981128,historical,deepseek-chat,0,0,0,0,0,0
29,18981128,historical,deepseek-chat,0,0,0,0,0,0
29,18981128,historical,deepseek-chat,0,0,0,0,0,0
29,18981128,historical,deepseek-chat,1,0,0,0,1,0
29,18981128,historical,deepseek-chat,0,0,0,0,1,0
29,18981128,historical,deepseek-chat,0,0,0,0,0,0
29,18981128,historical,deepseek-chat,1,0,0,0,0,0
30,18981124,historical,deepseek-chat,1,0,0,0,0,0
31,18820222,historical,deepseek-chat,1,0,0,1,0,0
32,18860123,historical,deepseek-chat,1,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,1,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,1,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
33,18830321,historical,deepseek-chat,1,0,0,0,0,0
33,18830321,historical,deepseek-chat,1,0,0,0,0,0
33,18830321,historical,deepseek-chat,1,0,0,1,1,0
33,18830321,historical,deepseek-chat,0,1,0,0,1,0
33,18830321,historical,deepseek-chat,1,1,0,1,1,0
33,18830321,historical,deepseek-chat,0,0,0,0,0,0
34,18870329,historical,deepseek-chat,1,0,0,1,0,0
34,18870329,historical,deepseek-chat,0,0,0,0,0,0
34,18870329,historical,deepseek-chat,0,0,0,0,0,0
34,18870329,historical,deepseek-chat,0,0,0,0,0,0
34,18870329,historical,deepseek-chat,0,0,0,0,0,0
34,18870329,historical,deepseek-chat,1,0,0,0,0,0
34,18870329,historical,deepseek-chat,1,0,0,0,0,0
34,18870329,historical,deepseek-chat,0,0,0,0,0,0
34,18870329,historical,deepseek-chat,0,0,0,0,1,0
34,18870329,historical,deepseek-chat,1,0,0,0,0,0
34,18870329,historical,deepseek-chat,0,0,0,0,0,0
34,18870329,historical,deepseek-chat,0,0,0,0,0,0
34,18870329,historical,deepseek-chat,0,0,0,0,0,0
35,18870301,historical,deepseek-chat,1,0,0,0,1,0
36,18890408,historical,deepseek-chat,1,0,0,0,0,0
37,18860205,historical,deepseek-chat,1,1,0,0,1,0
38,18950515,historical,deepseek-chat,0,1,0,0,0,0
39,18850404,historical,deepseek-chat,1,0,0,1,0,0
40,18980321,historical,deepseek-chat,1,0,0,1,0,0
41,18841107,historical,deepseek-chat,1,0,0,1,1,0
42,18960101,historical,deepseek-chat,1,0,1,0,1,0
43,18870822,historical,deepseek-chat,1,0,0,0,0,1
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,1,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,1,0,0
44,18860419,historical,deepseek-chat,1,0,1,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,1,1,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,0,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,0
44,18860419,historical,deepseek-chat,1,0,0,0,0,1
44,18860419,historical,deepseek-chat,1,0,0,0,0,1
44,18860419,historical,deepseek-chat,1,0,0,0,1,0
44,18860419,historical,deepseek-chat,0,0,0,0,0,0
45,18860407,historical,deepseek-chat,1,0,0,0,0,0
45,18860407,historical,deepseek-chat,1,0,0,0,1,0
45,18860407,historical,deepseek-chat,1,0,0,0,1,0
45,18860407,historical,deepseek-chat,1,0,0,0,0,0
46,18870425,historical,deepseek-chat,1,0,1,1,0,0
47,18990114,historical,deepseek-chat,1,0,0,0,0,0
48,18981019,historical,deepseek-chat,1,0,0,0,1,0
49,18990925,historical,deepseek-chat,1,1,0,0,0,0
50,18800623,historical,deepseek-chat,1,0,0,0,1,0
51,18961023,historical,deepseek-chat,1,0,0,0,0,0
52,18971227,historical,deepseek-chat,0,1,0,1,0,0
53,18841107,historical,deepseek-chat,1,0,0,0,0,0
53,18841107,historical,deepseek-chat,1,0,0,1,0,0
53,18841107,historical,deepseek-chat,1,0,0,1,0,0
53,18841107,historical,deepseek-chat,1,0,0,1,0,0
53,18841107,historical,deepseek-chat,1,0,0,0,0,0
53,18841107,historical,deepseek-chat,1,0,0,0,1,0
54,18901203,historical,deepseek-chat,1,0,0,1,0,0
55,18910310,historical,deepseek-chat,1,0,1,1,1,0
56,18911214,historical,deepseek-chat,1,0,0,0,0,0
56,18911214,historical,deepseek-chat,1,0,0,1,1,0
56,18911214,historical,deepseek-chat,1,0,0,0,1,0
56,18911214,historical,deepseek-chat,0,0,0,0,0,0
57,18990109,historical,deepseek-chat,1,0,0,1,0,0
58,18820222,historical,deepseek-chat,1,0,0,1,0,0
58,18820222,historical,deepseek-chat,1,1,0,0,0,0
58,18820222,historical,deepseek-chat,1,1,0,0,0,0
59,18981124,historical,deepseek-chat,1,0,0,1,0,0
60,18871229,historical,deepseek-chat,1,0,0,0,0,0
61,18840128,historical,deepseek-chat,1,0,0,0,1,0
61,18840128,historical,deepseek-chat,1,0,0,0,1,0
61,18840128,historical,deepseek-chat,1,0,0,0,1,0
62,18840303,historical,deepseek-chat,1,0,0,0,0,0
63,18940213,historical,deepseek-chat,1,0,0,0,1,0
64,18910127,historical,deepseek-chat,1,0,0,0,0,0
65,18940410,historical,deepseek-chat,1,0,0,0,0,0
66,18940217,historical,deepseek-chat,1,0,0,0,1,0
67,18981128,historical,deepseek-chat,1,0,0,1,0,0
68,18860423,historical,deepseek-chat,1,0,0,1,1,1
69,18860125,historical,deepseek-chat,1,1,0,1,1,0
70,18970625,historical,deepseek-chat,1,0,0,1,0,0
71,18930314,historical,deepseek-chat,1,0,0,1,0,0
72,18860426,historical,deepseek-chat,1,0,0,1,0,1
73,18850427,historical,deepseek-chat,1,1,1,1,1,0
74,18830607,historical,deepseek-chat,1,0,0,1,0,0
75,18971130,historical,deepseek-chat,1,0,0,1,1,0
76,18940612,historical,deepseek-chat,1,0,0,1,0,0
77,18880927,historical,deepseek-chat,1,0,0,1,1,1
78,18990510,historical,deepseek-chat,0,1,0,0,0,0
79,18950417,historical,deepseek-chat,1,0,0,1,0,0
80,18870423,historical,deepseek-chat,1,0,0,1,0,1
81,18860116,historical,deepseek-chat,1,0,0,1,0,1
139,18801116,historical,deepseek-chat,0,1,0,0,0,0
140,18861119,historical,deepseek-chat,0,0,0,0,0,0
141,18890913,historical,deepseek-chat,1,0,0,0,0,0
142,18891130,historical,deepseek-chat,1,0,0,1,1,0
142,18891130,historical,deepseek-chat,1,0,0,0,0,0
142,18891130,historical,deepseek-chat,1,0,0,1,0,0
143,18911207,historical,deepseek-chat,1,1,0,0,0,0
144,18921228,historical,deepseek-chat,1,0,1,0,0,0
145,18941228,historical,deepseek-chat,1,0,0,0,0,0
145,18941228,historical,deepseek-chat,1,0,0,0,0,0
145,18941228,historical,deepseek-chat,1,0,0,0,0,0
145,18941228,historical,deepseek-chat,1,0,0,0,0,0
145,18941228,historical,deepseek-chat,1,0,0,1,0,0
145,18941228,historical,deepseek-chat,1,0,0,0,0,0
145,18941228,historical,deepseek-chat,1,0,0,0,1,0
145,18941228,historical,deepseek-chat,1,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,1,0
145,18941228,historical,deepseek-chat,0,0,0,1,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
145,18941228,historical,deepseek-chat,0,0,0,0,0,0
146,18981128,historical,deepseek-chat,1,0,0,0,1,0
147,18800315,historical,deepseek-chat,0,0,0,0,0,0
148,18851208,historical,deepseek-chat,0,0,0,1,0,0
149,18920208,historical,deepseek-chat,0,0,0,0,1,0
150,18950430,historical,deepseek-chat,0,0,0,0,1,0
151,18980824,historical,deepseek-chat,0,0,0,0,1,0
152,18820408,historical,deepseek-chat,1,0,0,1,1,0
153,18830131,historical,deepseek-chat,0,1,0,0,0,0
153,18830131,historical,deepseek-chat,1,0,1,1,1,0
153,18830131,historical,deepseek-chat,1,0,0,1,0,1
153,18830131,historical,deepseek-chat,0,0,0,1,0,1
154,18870923,historical,deepseek-chat,1,0,0,1,1,0
154,18870923,historical,deepseek-chat,0,1,0,0,0,0
155,18900428,historical,deepseek-chat,1,0,0,1,1,0
155,18900428,historical,deepseek-chat,1,0,0,1,1,0
155,18900428,historical,deepseek-chat,1,0,0,0,0,0
155,18900428,historical,deepseek-chat,1,0,0,0,1,0
156,18920621,historical,deepseek-chat,1,0,0,1,0,0
156,18920621,historical,deepseek-chat,0,1,0,0,0,0
156,18920621,historical,deepseek-chat,0,0,0,0,0,0
157,18960529,historical,deepseek-chat,1,0,1,1,1,0
158,18811107,historical,deepseek-chat,1,1,0,1,0,0
159,18821017,historical,deepseek-chat,0,1,0,0,0,0
160,18830818,historical,deepseek-chat,0,1,0,0,1,0
161,18830904,historical,deepseek-chat,1,1,0,0,0,0
162,18860713,historical,deepseek-chat,0,1,0,0,0,0
163,18880721,historical,deepseek-chat,0,1,0,0,0,0
164,18890925,historical,deepseek-chat,0,1,0,1,0,0
165,18900212,historical,deepseek-chat,0,1,0,0,1,0
165,18900212,historical,deepseek-chat,0,0,0,1,1,0
166,18910606,historical,deepseek-chat,0,1,0,0,0,0
166,18910606,historical,deepseek-chat,0,0,0,0,0,0
166,18910606,historical,deepseek-chat,0,1,0,0,0,0
166,18910606,historical,deepseek-chat,0,1,0,0,0,0
167,18930711,historical,deepseek-chat,0,1,0,0,0,0
167,18930711,historical,deepseek-chat,0,1,0,1,0,0
167,18930711,historical,deepseek-chat,0,0,0,0,0,0
167,18930711,historical,deepseek-chat,0,0,0,0,0,0
167,18930711,historical,deepseek-chat,0,1,0,0,1,0
167,18930711,historical,deepseek-chat,0,0,0,0,0,0
167,18930711,historical,deepseek-chat,0,0,0,0,0,0
168,18950108,historical,deepseek-chat,0,1,0,0,0,0
169,18810326,historical,deepseek-chat,0,0,0,0,0,0
169,18810326,historical,deepseek-chat,0,0,0,0,0,0
170,18870425,historical,deepseek-chat,0,0,0,0,0,0
171,18870811,historical,deepseek-chat,1,0,0,0,0,0
172,18880118,historical,deepseek-chat,0,1,1,0,1,0
173,18881213,historical,deepseek-chat,1,0,0,0,0,0
173,18881213,historical,deepseek-chat,1,0,0,1,0,0
173,18881213,historical,deepseek-chat,1,0,0,1,0,0
173,18881213,historical,deepseek-chat,0,0,0,0,0,0
173,18881213,historical,deepseek-chat,0,0,0,0,0,0
174,18890128,historical,deepseek-chat,0,0,0,0,0,0
174,18890128,historical,deepseek-chat,0,0,0,0,0,0
174,18890128,historical,deepseek-chat,0,0,0,0,0,0
174,18890128,historical,deepseek-chat,0,0,0,0,0,0
175,18910915,historical,deepseek-chat,0,0,0,0,1,0
176,18920818,historical,deepseek-chat,0,0,0,0,0,0
176,18920818,historical,deepseek-chat,0,0,0,1,0,0
176,18920818,historical,deepseek-chat,0,0,0,0,0,0
176,18920818,historical,deepseek-chat,0,0,0,0,1,0
176,18920818,historical,deepseek-chat,0,0,0,0,0,0
177,18951116,historical,deepseek-chat,0,1,0,1,0,0
177,18951116,historical,deepseek-chat,0,0,0,0,0,0
178,18970109,historical,deepseek-chat,1,0,0,0,0,0
178,18970109,historical,deepseek-chat,0,0,0,0,0,0
179,18990214,historical,deepseek-chat,1,0,0,1,1,0
179,18990214,historical,deepseek-chat,1,0,0,0,0,0
180,18991204,historical,deepseek-chat,0,0,0,0,0,0
180,18991204,historical,deepseek-chat,0,0,0,0,0,0
180,18991204,historical,deepseek-chat,0,0,0,0,0,0
207,18900620,historical,deepseek-chat,0,0,0,0,1,0
208,18900410,historical,deepseek-chat,1,0,1,0,1,0
208,18900410,historical,deepseek-chat,1,0,0,1,1,0
208,18900410,historical,deepseek-chat,0,0,0,0,0,0
209,18810909,historical,deepseek-chat,0,0,0,0,0,0
209,18810909,historical,deepseek-chat,0,0,0,0,0,0
209,18810909,historical,deepseek-chat,0,1,0,0,0,0
209,18810909,historical,deepseek-chat,0,0,1,0,0,0
209,18810909,historical,deepseek-chat,0,1,1,0,0,0
209,18810909,historical,deepseek-chat,0,0,0,0,0,0
209,18810909,historical,deepseek-chat,0,0,0,1,0,0
209,18810909,historical,deepseek-chat,0,0,0,0,0,0
209,18810909,historical,deepseek-chat,0,0,0,0,0,0
209,18810909,historical,deepseek-chat,0,0,0,0,0,0
209,18810909,historical,deepseek-chat,0,0,0,0,0,0
209,18810909,historical,deepseek-chat,0,0,0,0,0,0
210,18840818,historical,deepseek-chat,0,1,0,0,0,0
210,18840818,historical,deepseek-chat,1,0,0,1,0,0
210,18840818,historical,deepseek-chat,1,0,0,1,0,0
211,18870507,historical,deepseek-chat,0,0,0,0,1,0
211,18870507,historical,deepseek-chat,0,0,0,0,0,0
211,18870507,historical,deepseek-chat,0,0,0,0,0,0
211,18870507,historical,deepseek-chat,0,0,0,0,0,0
211,18870507,historical,deepseek-chat,0,0,0,0,0,0
211,18870507,historical,deepseek-chat,0,0,0,0,0,0
212,18880607,historical,deepseek-chat,0,0,0,1,0,0
212,18880607,historical,deepseek-chat,0,0,0,0,0,0
212,18880607,historical,deepseek-chat,0,0,0,0,0,0
212,18880607,historical,deepseek-chat,0,0,0,0,0,0
212,18880607,historical,deepseek-chat,0,0,0,0,0,0
212,18880607,historical,deepseek-chat,0,0,0,0,0,0
212,18880607,historical,deepseek-chat,1,0,0,0,1,0
212,18880607,historical,deepseek-chat,1,0,0,0,1,0
213,18880803,historical,deepseek-chat,0,1,0,0,0,0
213,18880803,historical,deepseek-chat,0,1,0,0,1,0
213,18880803,historical,deepseek-chat,1,1,0,0,1,0
213,18880803,historical,deepseek-chat,0,0,0,0,1,0
213,18880803,historical,deepseek-chat,0,0,0,0,1,0
213,18880803,historical,deepseek-chat,0,0,0,0,0,0
213,18880803,historical,deepseek-chat,0,0,0,0,1,0
213,18880803,historical,deepseek-chat,0,0,0,0,1,0
213,18880803,historical,deepseek-chat,1,0,0,0,0,0
213,18880803,historical,deepseek-chat,0,0,0,0,0,0
213,18880803,historical,deepseek-chat,0,0,0,0,0,0
213,18880803,historical,deepseek-chat,0,0,0,0,0,0
213,18880803,historical,deepseek-chat,0,0,0,0,0,0
214,18890712,historical,deepseek-chat,1,0,0,1,1,0
215,18900416,historical,deepseek-chat,0,0,1,1,0,0
215,18900416,historical,deepseek-chat,0,0,0,1,0,0
215,18900416,historical,deepseek-chat,0,0,0,0,0,0
215,18900416,historical,deepseek-chat,1,0,0,0,1,0
215,18900416,historical,deepseek-chat,0,0,0,0,0,0
215,18900416,historical,deepseek-chat,0,0,0,0,0,0
215,18900416,historical,deepseek-chat,0,0,0,0,0,0
215,18900416,historical,deepseek-chat,0,0,0,0,0,0
247,18900911,historical,deepseek-chat,1,0,0,0,0,0
248,18830914,historical,deepseek-chat,0,1,0,1,0,0
249,18820707,historical,deepseek-chat,0,1,0,0,0,0
250,18950122,historical,deepseek-chat,0,0,0,0,1,0
251,18950124,historical,deepseek-chat,1,0,1,1,1,0
252,18870401,historical,deepseek-chat,1,0,0,0,0,0
253,18811010,historical,deepseek-chat,0,0,0,0,1,0
254,18870115,historical,deepseek-chat,1,0,0,0,0,0
255,18891227,historical,deepseek-chat,0,0,0,0,0,0
256,18860422,historical,deepseek-chat,1,0,0,1,0,0
257,18860424,historical,deepseek-chat,1,0,0,1,1,0
258,18860610,historical,deepseek-chat,1,0,0,1,0,0
259,18840107,historical,deepseek-chat,1,0,0,0,1,0
260,18850217,historical,deepseek-chat,1,0,1,0,0,0
261,18960427,historical,deepseek-chat,1,0,0,0,0,0
262,18940330,historical,deepseek-chat,1,0,0,0,0,0
263,18900718,historical,deepseek-chat,1,0,0,0,0,0
264,18840527,historical,deepseek-chat,0,0,0,0,0,0
265,18921018,historical,deepseek-chat,0,1,0,1,0,0
266,18941218,historical,deepseek-chat,0,0,0,0,0,0
267,18960728,historical,deepseek-chat,0,1,0,1,0,0
268,18970514,historical,deepseek-chat,0,1,0,1,0,0
269,18980629,historical,deepseek-chat,0,0,0,0,0,0
270,18980802,historical,deepseek-chat,0,0,0,0,1,0
271,18990919,historical,deepseek-chat,0,1,0,1,0,1
272,18991018,historical,deepseek-chat,0,0,0,0,0,0
273,18871229,historical,deepseek-chat,1,0,0,0,0,0
274,18940216,historical,deepseek-chat,1,0,0,0,0,0
289,18850216,historical,deepseek-chat,1,0,0,1,0,0
290,18880119,historical,deepseek-chat,0,0,0,0,1,0
291,18881219,historical,deepseek-chat,1,0,1,0,0,0
292,18901217,historical,deepseek-chat,0,0,0,0,1,0
293,18920428,historical,deepseek-chat,0,0,0,0,0,0
294,18920722,historical,deepseek-chat,0,1,0,0,0,0
295,18990705,historical,deepseek-chat,0,0,0,0,0,0
296,18821117,historical,deepseek-chat,0,0,0,0,0,0
297,18850128,historical,deepseek-chat,0,0,0,0,0,0
298,18850204,historical,deepseek-chat,0,0,0,0,0,0
299,18861122,historical,deepseek-chat,0,0,0,0,1,0
300,18880502,historical,deepseek-chat,0,1,0,0,0,0
301,18910226,historical,deepseek-chat,0,0,0,0,0,0
