ID,Date,Type,Model_Type,Infrastructural impact,Agricultural impact,Ecological impact,Financial impact,Human health impact,Political impact
33,18830321,historical,google/gemma-2-9b-it,1,0,0,1,0,0
33,18830321,historical,google/gemma-2-9b-it,1,0,0,1,0,0
33,18830321,historical,google/gemma-2-9b-it,0,1,0,1,1,0
33,18830321,historical,google/gemma-2-9b-it,1,1,0,0,1,0
33,18830321,historical,google/gemma-2-9b-it,1,0,0,1,1,0
34,18870329,historical,google/gemma-2-9b-it,1,0,0,1,0,1
34,18870329,historical,google/gemma-2-9b-it,0,0,0,0,1,0
34,18870329,historical,google/gemma-2-9b-it,0,0,0,0,0,0
34,18870329,historical,google/gemma-2-9b-it,0,0,0,1,1,0
34,18870329,historical,google/gemma-2-9b-it,0,0,0,0,1,0
34,18870329,historical,google/gemma-2-9b-it,1,0,0,0,0,0
34,18870329,historical,google/gemma-2-9b-it,1,1,0,0,0,1
34,18870329,historical,google/gemma-2-9b-it,0,0,0,0,0,1
34,18870329,historical,google/gemma-2-9b-it,0,0,0,0,0,1
34,18870329,historical,google/gemma-2-9b-it,1,0,0,0,0,0
34,18870329,historical,google/gemma-2-9b-it,0,0,0,0,0,1
34,18870329,historical,google/gemma-2-9b-it,1,0,0,1,0,1
34,18870329,historical,google/gemma-2-9b-it,0,0,1,0,0,0
35,18870301,historical,google/gemma-2-9b-it,1,1,0,1,1,1
36,18890408,historical,google/gemma-2-9b-it,1,0,0,1,1,0
37,18860205,historical,google/gemma-2-9b-it,1,1,0,1,1,1
38,18950515,historical,google/gemma-2-9b-it,0,1,1,1,0,0
39,18850404,historical,google/gemma-2-9b-it,1,1,1,1,1,1
40,18980321,historical,google/gemma-2-9b-it,1,0,1,1,0,0
41,18841107,historical,google/gemma-2-9b-it,1,0,0,1,1,0
42,18960101,historical,google/gemma-2-9b-it,1,0,1,1,1,0
43,18870822,historical,google/gemma-2-9b-it,1,1,0,1,1,1
44,18860419,historical,google/gemma-2-9b-it,1,0,1,1,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,1,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,1,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,1,1,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,1,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,1,1,1,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,1,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,1
44,18860419,historical,google/gemma-2-9b-it,0,0,0,0,0,1
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,1,0,1,1,1,1
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,1
44,18860419,historical,google/gemma-2-9b-it,1,0,1,0,0,0
44,18860419,historical,google/gemma-2-9b-it,0,0,0,0,0,0
45,18860407,historical,google/gemma-2-9b-it,1,0,1,0,0,1
45,18860407,historical,google/gemma-2-9b-it,1,0,0,0,1,0
45,18860407,historical,google/gemma-2-9b-it,1,0,0,0,1,0
45,18860407,historical,google/gemma-2-9b-it,1,0,0,0,0,0
46,18870425,historical,google/gemma-2-9b-it,1,0,1,1,1,1
47,18990114,historical,google/gemma-2-9b-it,1,0,0,1,0,1
48,18981019,historical,google/gemma-2-9b-it,1,0,1,0,1,0
49,18990925,historical,google/gemma-2-9b-it,1,1,0,0,0,0
50,18800623,historical,google/gemma-2-9b-it,1,0,0,0,1,1
51,18961023,historical,google/gemma-2-9b-it,1,1,0,1,0,1
52,18971227,historical,google/gemma-2-9b-it,0,1,0,1,0,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,0,0,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,1,0,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,1,1,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,1,0,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,0,0,0
53,18841107,historical,google/gemma-2-9b-it,1,0,0,0,1,0
54,18901203,historical,google/gemma-2-9b-it,1,1,1,1,0,0
55,18910310,historical,google/gemma-2-9b-it,1,0,0,1,1,0
56,18911214,historical,google/gemma-2-9b-it,1,0,0,0,0,0
56,18911214,historical,google/gemma-2-9b-it,1,0,0,1,1,0
56,18911214,historical,google/gemma-2-9b-it,0,0,0,0,1,0
56,18911214,historical,google/gemma-2-9b-it,0,0,0,0,1,0
57,18990109,historical,google/gemma-2-9b-it,1,1,1,1,0,0
58,18820222,historical,google/gemma-2-9b-it,1,0,0,1,0,0
58,18820222,historical,google/gemma-2-9b-it,1,1,0,1,0,0
58,18820222,historical,google/gemma-2-9b-it,1,1,0,0,0,0
59,18981124,historical,google/gemma-2-9b-it,1,0,0,1,0,0
60,18871229,historical,google/gemma-2-9b-it,1,0,0,1,0,1
61,18840128,historical,google/gemma-2-9b-it,1,0,1,0,1,0
61,18840128,historical,google/gemma-2-9b-it,1,0,0,0,1,0
61,18840128,historical,google/gemma-2-9b-it,1,0,0,0,1,0
62,18840303,historical,google/gemma-2-9b-it,1,0,0,0,0,0
63,18940213,historical,google/gemma-2-9b-it,1,1,0,1,1,0
64,18910127,historical,google/gemma-2-9b-it,1,0,1,0,0,0
65,18940410,historical,google/gemma-2-9b-it,1,0,0,1,0,0
66,18940217,historical,google/gemma-2-9b-it,1,1,0,0,0,0
67,18981128,historical,google/gemma-2-9b-it,1,0,0,1,0,0
68,18860423,historical,google/gemma-2-9b-it,1,1,1,1,1,1
69,18860125,historical,google/gemma-2-9b-it,1,1,0,1,1,0
70,18970625,historical,google/gemma-2-9b-it,1,0,0,1,0,0
71,18930314,historical,google/gemma-2-9b-it,1,0,1,1,0,0
72,18860426,historical,google/gemma-2-9b-it,1,0,0,1,1,1
73,18850427,historical,google/gemma-2-9b-it,1,1,1,1,1,0
74,18830607,historical,google/gemma-2-9b-it,1,0,1,1,1,0
75,18971130,historical,google/gemma-2-9b-it,1,0,0,1,1,0
76,18940612,historical,google/gemma-2-9b-it,1,1,1,1,1,1
77,18880927,historical,google/gemma-2-9b-it,1,0,0,1,1,1
78,18990510,historical,google/gemma-2-9b-it,0,1,0,1,0,0
79,18950417,historical,google/gemma-2-9b-it,1,0,1,1,0,0
80,18870423,historical,google/gemma-2-9b-it,1,1,1,1,1,1
81,18860116,historical,google/gemma-2-9b-it,1,0,1,1,0,1
139,18801116,historical,google/gemma-2-9b-it,0,1,0,0,1,1
140,18861119,historical,google/gemma-2-9b-it,0,1,0,1,0,1
141,18890913,historical,google/gemma-2-9b-it,1,0,1,1,0,0
142,18891130,historical,google/gemma-2-9b-it,1,1,0,1,1,0
142,18891130,historical,google/gemma-2-9b-it,1,0,0,0,0,0
142,18891130,historical,google/gemma-2-9b-it,1,0,0,1,0,0
143,18911207,historical,google/gemma-2-9b-it,1,1,0,0,0,0
144,18921228,historical,google/gemma-2-9b-it,1,1,1,0,0,0
145,18941228,historical,google/gemma-2-9b-it,1,0,0,0,1,0
145,18941228,historical,google/gemma-2-9b-it,1,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,1,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,1,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,1,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,1,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,1,0,0,1,1,0
145,18941228,historical,google/gemma-2-9b-it,1,0,0,0,1,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,1,1,0
145,18941228,historical,google/gemma-2-9b-it,0,1,0,1,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,1,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,1,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,1,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,1,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,0,0,0,0,0,0
145,18941228,historical,google/gemma-2-9b-it,1,0,0,0,0,0
146,18981128,historical,google/gemma-2-9b-it,1,0,0,0,0,0
147,18800315,historical,google/gemma-2-9b-it,0,1,0,0,0,1
148,18851208,historical,google/gemma-2-9b-it,0,1,1,1,1,0
149,18920208,historical,google/gemma-2-9b-it,0,0,0,0,1,1
150,18950430,historical,google/gemma-2-9b-it,0,0,0,1,1,0
151,18980824,historical,google/gemma-2-9b-it,0,1,1,0,1,0
152,18820408,historical,google/gemma-2-9b-it,1,0,0,1,1,1
153,18830131,historical,google/gemma-2-9b-it,0,1,0,1,0,1
153,18830131,historical,google/gemma-2-9b-it,1,1,1,1,1,0
153,18830131,historical,google/gemma-2-9b-it,1,0,0,1,1,1
153,18830131,historical,google/gemma-2-9b-it,0,0,0,1,0,1
154,18870923,historical,google/gemma-2-9b-it,1,0,0,1,1,0
154,18870923,historical,google/gemma-2-9b-it,1,1,0,0,1,0
155,18900428,historical,google/gemma-2-9b-it,1,0,1,1,1,0
155,18900428,historical,google/gemma-2-9b-it,1,1,1,1,1,0
155,18900428,historical,google/gemma-2-9b-it,1,0,1,0,0,0
155,18900428,historical,google/gemma-2-9b-it,1,0,0,0,0,0
156,18920621,historical,google/gemma-2-9b-it,1,0,0,1,0,0
156,18920621,historical,google/gemma-2-9b-it,0,1,0,1,0,0
156,18920621,historical,google/gemma-2-9b-it,0,0,0,0,0,0
157,18960529,historical,google/gemma-2-9b-it,1,0,1,1,1,0
158,18811107,historical,google/gemma-2-9b-it,1,1,0,1,1,1
159,18821017,historical,google/gemma-2-9b-it,0,1,0,1,0,0
160,18830818,historical,google/gemma-2-9b-it,1,1,0,0,1,0
161,18830904,historical,google/gemma-2-9b-it,1,1,0,1,1,1
162,18860713,historical,google/gemma-2-9b-it,0,1,0,0,0,1
163,18880721,historical,google/gemma-2-9b-it,0,1,0,1,0,0
164,18890925,historical,google/gemma-2-9b-it,0,1,0,1,0,0
165,18900212,historical,google/gemma-2-9b-it,0,1,0,0,1,1
165,18900212,historical,google/gemma-2-9b-it,0,0,0,1,1,0
166,18910606,historical,google/gemma-2-9b-it,0,1,0,1,0,0
166,18910606,historical,google/gemma-2-9b-it,0,1,0,1,0,0
166,18910606,historical,google/gemma-2-9b-it,0,1,0,1,0,0
166,18910606,historical,google/gemma-2-9b-it,0,1,0,1,0,0
167,18930711,historical,google/gemma-2-9b-it,0,1,0,1,0,0
167,18930711,historical,google/gemma-2-9b-it,0,1,0,1,0,0
167,18930711,historical,google/gemma-2-9b-it,0,1,0,1,0,0
167,18930711,historical,google/gemma-2-9b-it,0,1,0,1,0,0
167,18930711,historical,google/gemma-2-9b-it,0,1,1,0,1,0
167,18930711,historical,google/gemma-2-9b-it,0,0,1,0,1,1
167,18930711,historical,google/gemma-2-9b-it,0,0,0,0,0,1
168,18950108,historical,google/gemma-2-9b-it,0,1,0,0,0,0
169,18810326,historical,google/gemma-2-9b-it,0,0,0,0,0,0
169,18810326,historical,google/gemma-2-9b-it,0,0,0,0,0,1
170,18870425,historical,google/gemma-2-9b-it,0,0,0,0,0,0
171,18870811,historical,google/gemma-2-9b-it,0,0,0,0,0,0
172,18880118,historical,google/gemma-2-9b-it,1,1,1,1,1,0
173,18881213,historical,google/gemma-2-9b-it,1,1,0,0,0,0
173,18881213,historical,google/gemma-2-9b-it,0,0,0,1,1,0
173,18881213,historical,google/gemma-2-9b-it,1,0,0,1,0,0
173,18881213,historical,google/gemma-2-9b-it,0,0,0,1,0,0
173,18881213,historical,google/gemma-2-9b-it,0,0,0,0,0,0
174,18890128,historical,google/gemma-2-9b-it,0,0,1,0,0,0
174,18890128,historical,google/gemma-2-9b-it,0,0,1,0,0,0
174,18890128,historical,google/gemma-2-9b-it,0,0,0,1,0,0
174,18890128,historical,google/gemma-2-9b-it,0,0,0,0,0,0
175,18910915,historical,google/gemma-2-9b-it,0,1,0,1,0,0
176,18920818,historical,google/gemma-2-9b-it,0,0,0,0,0,0
176,18920818,historical,google/gemma-2-9b-it,0,0,0,1,0,0
176,18920818,historical,google/gemma-2-9b-it,0,0,0,0,1,0
176,18920818,historical,google/gemma-2-9b-it,0,0,0,0,1,0
176,18920818,historical,google/gemma-2-9b-it,0,0,0,0,0,0
177,18951116,historical,google/gemma-2-9b-it,1,0,0,1,0,0
177,18951116,historical,google/gemma-2-9b-it,0,0,0,1,0,0
178,18970109,historical,google/gemma-2-9b-it,1,0,1,0,0,1
178,18970109,historical,google/gemma-2-9b-it,0,0,0,0,0,0
179,18990214,historical,google/gemma-2-9b-it,1,0,0,1,1,0
179,18990214,historical,google/gemma-2-9b-it,1,0,0,0,0,0
180,18991204,historical,google/gemma-2-9b-it,0,0,0,0,0,0
180,18991204,historical,google/gemma-2-9b-it,0,0,0,0,0,0
180,18991204,historical,google/gemma-2-9b-it,0,0,0,0,0,1
207,18900620,historical,google/gemma-2-9b-it,0,0,0,1,1,0
208,18900410,historical,google/gemma-2-9b-it,1,0,1,0,1,0
208,18900410,historical,google/gemma-2-9b-it,1,0,0,1,1,0
208,18900410,historical,google/gemma-2-9b-it,0,0,0,0,1,0
209,18810909,historical,google/gemma-2-9b-it,0,0,0,1,0,0
209,18810909,historical,google/gemma-2-9b-it,1,1,0,1,0,0
209,18810909,historical,google/gemma-2-9b-it,0,1,1,0,0,0
209,18810909,historical,google/gemma-2-9b-it,1,1,1,0,0,0
209,18810909,historical,google/gemma-2-9b-it,0,1,1,1,0,0
209,18810909,historical,google/gemma-2-9b-it,0,1,0,1,0,0
209,18810909,historical,google/gemma-2-9b-it,0,1,0,1,0,0
209,18810909,historical,google/gemma-2-9b-it,0,1,0,1,0,0
209,18810909,historical,google/gemma-2-9b-it,0,1,0,1,0,0
209,18810909,historical,google/gemma-2-9b-it,0,0,0,1,0,0
209,18810909,historical,google/gemma-2-9b-it,0,0,0,1,0,0
209,18810909,historical,google/gemma-2-9b-it,0,0,0,0,0,0
210,18840818,historical,google/gemma-2-9b-it,0,1,0,0,0,0
210,18840818,historical,google/gemma-2-9b-it,1,1,0,1,1,0
210,18840818,historical,google/gemma-2-9b-it,1,0,0,1,0,0
211,18870507,historical,google/gemma-2-9b-it,0,0,0,0,1,0
211,18870507,historical,google/gemma-2-9b-it,0,0,0,1,0,0
211,18870507,historical,google/gemma-2-9b-it,0,0,0,0,0,1
211,18870507,historical,google/gemma-2-9b-it,0,0,0,1,0,0
211,18870507,historical,google/gemma-2-9b-it,0,0,0,1,0,1
211,18870507,historical,google/gemma-2-9b-it,0,0,0,0,0,1
212,18880607,historical,google/gemma-2-9b-it,0,0,0,1,0,1
