ID,Date,Type,Model_Type,Infrastructural impact,Agricultural impact,Ecological impact,Financial impact,Human health impact,Political impact
110,19940219,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
111,19900624,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
112,19900422,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,1,1,0,0,1
113,19900616,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
114,19901215,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,1,0,0,0
115,19900421,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,1,0,0,0
116,19900513,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,1,0,1,0
117,19930711,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
118,20060802,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,1
119,20070626,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,0,1,1,1
120,20030628,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
121,19950618,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,1,0,1,0
122,20020819,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,1,0
123,19930708,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
124,19950614,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,1
125,19901205,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,1,1,0,0
126,20090108,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,1
127,20000413,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,1,0,0,0
128,19910302,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,0
129,19930318,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
130,19970625,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,0,1
131,20080109,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,0,1
132,19940318,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,1
133,19990117,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,0
134,19951231,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,1,0,1,0
135,19980109,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,0,0
136,19931226,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,1
137,20071222,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,1
138,19990710,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,1,1,1,1
181,19900301,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,0
182,19911204,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
183,19900103,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,0,0,1,0
184,20090408,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,1,0,0,0
185,20020304,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,1,0
186,19971122,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
187,19930112,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,1,1
188,19910130,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,1,0
189,19981022,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,1
190,20100125,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,1,0,0,1
191,19970911,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,0
192,19900320,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,0,0,1,0
193,19900816,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,1,0,0,1
194,19900205,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
195,19900812,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,0,1,1,0
196,19910612,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
197,19910707,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
198,19911112,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,0,0
199,19920204,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,0
200,19920510,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,0
201,19920813,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,1,0,0,0
202,19920824,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,0,0,0,0
203,19920928,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
204,19930408,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,0
205,19900318,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,1,0,1,0
206,19900408,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,0,0,1,0
216,19920628,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,1,1,1,0
217,19970716,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,0,1
218,19980522,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
219,19900622,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,0
220,19900622,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
221,19970719,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,0
222,19920216,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,1,1,1,0
223,19980816,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,1,0,1,1
224,20001110,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,1
225,19960725,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,1
226,20070722,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,0,0,1,0
227,19930730,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,1,1,0,0
228,19970510,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,1
229,19961204,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,0
230,19961017,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,1
231,20080630,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,0,1
232,19961228,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,1,1,1,1
233,20001123,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,1,1,1,0
234,19900129,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
235,19980124,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,1,1,1,1
236,19980107,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
237,19980109,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,1
238,19990203,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,1
239,20080105,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,1,0,1,1
240,20071223,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,0,0
241,19921115,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,1,0
242,20020201,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,0
243,19980115,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,1
244,19980118,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
245,19970106,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
246,20070113,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,1,1,1,0,0
275,19920709,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,1,1,0,0,0
276,19950518,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,1,1,0,0,0
277,19930724,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,1,1,1,0,0
278,19960726,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,1
279,19901103,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,1,0,0,0
280,20070627,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,1
281,19910825,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,0
282,20050102,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
283,19910801,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,1,0
284,19941118,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,1,1
285,19900825,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,1,0,0
286,20010411,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,0,1
287,20060103,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
288,20101208,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,1
322,19900224,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,1,1,0,0,0
323,19900327,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
324,19900409,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
325,19900301,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,1,0
326,19900108,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,0
327,20070501,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,1,0,0,1
328,19920413,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,0
329,19930218,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
336,19910523,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,1,0,0
337,19910724,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
338,19920616,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
339,19930626,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,1
340,19941025,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
341,19950717,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,1,0,1,0
342,19960720,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,1,0,0,0,0
343,19970620,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,0,0,0
344,19900323,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
345,19900106,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
346,19900131,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,0,1,1,1
347,19900411,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
348,19900228,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,1
349,19900120,modern,mistralai/Mistral-Small-24B-Instruct-2501,0.0,0,0,0,0,0
350,20000129,modern,mistralai/Mistral-Small-24B-Instruct-2501,1.0,0,1,1,1,0
