ID,Date,Type,Model_Type,Infrastructural impact,Agricultural impact,Ecological impact,Financial impact,Health impact,Political impact
42,18960101,historical,gpt-3.5-turbo,1,0,1,0,0,0
43,18870822,historical,gpt-3.5-turbo,1,1,0,0,0,1
44,18860419,historical,gpt-3.5-turbo,1,0,1,1,1,0
45,18860407,historical,gpt-3.5-turbo,1,0,1,1,0,0
46,18870425,historical,gpt-3.5-turbo,1,0,1,0,1,0
47,18990114,historical,gpt-3.5-turbo,1,0,1,0,0,1
48,18981019,historical,gpt-3.5-turbo,1,0,1,0,1,0
49,18990925,historical,gpt-3.5-turbo,1,0,1,0,0,0
50,18800623,historical,gpt-3.5-turbo,1,0,0,0,0,0
51,18961023,historical,gpt-3.5-turbo,1,0,1,0,0,0
52,18971227,historical,gpt-3.5-turbo,0,1,0,1,0,0
53,18841107,historical,gpt-3.5-turbo,1,0,1,1,0,0
54,18901203,historical,gpt-3.5-turbo,1,1,1,1,0,0
55,18910310,historical,gpt-3.5-turbo,1,1,1,1,1,0
56,18911214,historical,gpt-3.5-turbo,1,0,1,1,1,0
57,18990109,historical,gpt-3.5-turbo,1,0,0,1,0,0
58,18820222,historical,gpt-3.5-turbo,1,1,1,1,0,0
59,18981124,historical,gpt-3.5-turbo,1,0,0,1,0,0
60,18871229,historical,gpt-3.5-turbo,1,0,0,1,0,1
61,18840128,historical,gpt-3.5-turbo,1,0,1,1,1,0
62,18840303,historical,gpt-3.5-turbo,1,0,0,0,0,0
63,18940213,historical,gpt-3.5-turbo,1,0,0,1,1,0
64,18910127,historical,gpt-3.5-turbo,1,0,1,1,0,0
65,18940410,historical,gpt-3.5-turbo,1,0,1,1,0,0
66,18940217,historical,gpt-3.5-turbo,1,1,1,1,1,0
67,18981128,historical,gpt-3.5-turbo,1,0,0,1,0,0
68,18860423,historical,gpt-3.5-turbo,1,0,1,1,1,1
69,18860125,historical,gpt-3.5-turbo,1,1,1,1,1,0
70,18970625,historical,gpt-3.5-turbo,1,0,0,1,0,0
71,18930314,historical,gpt-3.5-turbo,1,1,1,1,0,0
72,18860426,historical,gpt-3.5-turbo,1,0,0,0,0,1
73,18850427,historical,gpt-3.5-turbo,1,1,1,1,1,0
74,18830607,historical,gpt-3.5-turbo,1,0,1,1,1,0
75,18971130,historical,gpt-3.5-turbo,1,0,1,1,1,0
76,18940612,historical,gpt-3.5-turbo,1,1,1,1,0,1
77,18880927,historical,gpt-3.5-turbo,1,0,0,1,1,0
78,18990510,historical,gpt-3.5-turbo,0,1,1,1,0,0
79,18950417,historical,gpt-3.5-turbo,1,0,1,0,0,0
80,18870423,historical,gpt-3.5-turbo,1,0,1,1,1,1
81,18860116,historical,gpt-3.5-turbo,1,0,1,0,0,1
82,19980109,modern,gpt-3.5-turbo,1,0,1,1,1,1
83,20001106,modern,gpt-3.5-turbo,1,0,0,1,0,1
84,19980124,modern,gpt-3.5-turbo,1,0,1,1,1,1
85,20040906,modern,gpt-3.5-turbo,1,0,0,1,1,0
86,20080424,modern,gpt-3.5-turbo,1,0,1,1,0,1
87,19980114,modern,gpt-3.5-turbo,1,0,0,1,1,1
88,19960724,modern,gpt-3.5-turbo,1,0,1,1,1,1
89,19930731,modern,gpt-3.5-turbo,1,1,1,0,1,0
90,20000715,modern,gpt-3.5-turbo,1,0,1,1,1,1
91,20070626,modern,gpt-3.5-turbo,1,1,1,1,1,1
92,20061203,modern,gpt-3.5-turbo,1,0,1,1,1,0
93,19990108,modern,gpt-3.5-turbo,1,0,0,0,1,0
94,19980912,modern,gpt-3.5-turbo,1,1,1,0,1,0
95,20080105,modern,gpt-3.5-turbo,1,0,0,1,0,1
96,19951006,modern,gpt-3.5-turbo,1,0,0,1,1,0
97,20020821,modern,gpt-3.5-turbo,1,0,1,1,1,0
98,19901112,modern,gpt-3.5-turbo,1,1,1,1,1,0
99,19901222,modern,gpt-3.5-turbo,0,0,1,1,0,1
100,19931113,modern,gpt-3.5-turbo,1,1,1,1,0,0
101,19900422,modern,gpt-3.5-turbo,1,1,1,1,1,1
102,19910317,modern,gpt-3.5-turbo,1,1,1,1,1,1
103,19950630,modern,gpt-3.5-turbo,1,0,0,1,0,0
104,19990522,modern,gpt-3.5-turbo,1,1,1,1,0,0
105,19970419,modern,gpt-3.5-turbo,0,0,1,0,0,0
106,19980502,modern,gpt-3.5-turbo,1,0,0,0,0,1
107,19920330,modern,gpt-3.5-turbo,1,1,1,1,1,1
108,19980404,modern,gpt-3.5-turbo,1,1,1,1,1,0
109,19921010,modern,gpt-3.5-turbo,0,0,1,0,0,0
110,19940219,modern,gpt-3.5-turbo,0,0,0,1,0,1
111,19900624,modern,gpt-3.5-turbo,1,0,0,1,0,1
112,19900422,modern,gpt-3.5-turbo,1,1,1,1,1,1
113,19900616,modern,gpt-3.5-turbo,1,0,1,1,0,1
114,19901215,modern,gpt-3.5-turbo,0,1,1,1,1,1
115,19900421,modern,gpt-3.5-turbo,0,1,1,1,0,1
116,19900513,modern,gpt-3.5-turbo,0,0,0,0,0,1
117,19930711,modern,gpt-3.5-turbo,0,0,0,0,1,0
118,20060802,modern,gpt-3.5-turbo,1,0,1,1,1,0
119,20070626,modern,gpt-3.5-turbo,1,1,1,1,1,1
120,20030628,modern,gpt-3.5-turbo,0,0,0,0,0,0
121,19950618,modern,gpt-3.5-turbo,0,0,1,0,1,0
122,20020819,modern,gpt-3.5-turbo,0,0,0,0,1,0
123,19930708,modern,gpt-3.5-turbo,1,0,0,0,1,0
124,19950614,modern,gpt-3.5-turbo,0,0,0,0,1,1
125,19901205,modern,gpt-3.5-turbo,1,0,0,1,0,1
126,20090108,modern,gpt-3.5-turbo,1,0,0,1,0,0
127,20000413,modern,gpt-3.5-turbo,1,0,1,1,1,0
128,19910302,modern,gpt-3.5-turbo,1,0,0,1,0,0
129,19930318,modern,gpt-3.5-turbo,1,0,0,1,0,0
130,19970625,modern,gpt-3.5-turbo,1,0,0,1,0,1
131,20080109,modern,gpt-3.5-turbo,0,0,0,0,0,0
132,19940318,modern,gpt-3.5-turbo,0,0,0,0,0,1
133,19990117,modern,gpt-3.5-turbo,1,0,0,1,0,0
134,19951231,modern,gpt-3.5-turbo,1,0,1,1,0,1
135,19980109,modern,gpt-3.5-turbo,1,0,0,1,0,0
136,19931226,modern,gpt-3.5-turbo,1,0,0,1,0,0
137,20071222,modern,gpt-3.5-turbo,1,0,1,1,0,1
138,19990710,modern,gpt-3.5-turbo,1,1,1,1,1,0
139,18801116,historical,gpt-3.5-turbo,0,1,0,0,0,1
140,18861119,historical,gpt-3.5-turbo,1,1,1,1,0,0
141,18890913,historical,gpt-3.5-turbo,1,0,1,0,0,0
142,18891130,historical,gpt-3.5-turbo,1,0,0,1,0,0
143,18911207,historical,gpt-3.5-turbo,1,1,1,1,0,0
144,18921228,historical,gpt-3.5-turbo,1,1,1,0,0,0
145,18941228,historical,gpt-3.5-turbo,1,0,0,0,0,0
146,18981128,historical,gpt-3.5-turbo,1,0,0,0,0,0
147,18800315,historical,gpt-3.5-turbo,0,1,0,0,0,0
148,18851208,historical,gpt-3.5-turbo,0,1,0,1,0,0
149,18920208,historical,gpt-3.5-turbo,0,1,0,0,1,0
150,18950430,historical,gpt-3.5-turbo,0,1,0,1,1,0
151,18980824,historical,gpt-3.5-turbo,0,1,1,0,1,0
152,18820408,historical,gpt-3.5-turbo,1,0,1,1,0,0
153,18830131,historical,gpt-3.5-turbo,1,1,1,1,1,1
154,18870923,historical,gpt-3.5-turbo,1,1,1,1,1,0
155,18900428,historical,gpt-3.5-turbo,1,1,1,1,1,0
156,18920621,historical,gpt-3.5-turbo,1,1,0,1,0,1
157,18960529,historical,gpt-3.5-turbo,1,0,0,1,1,0
158,18811107,historical,gpt-3.5-turbo,1,1,0,1,0,0
159,18821017,historical,gpt-3.5-turbo,0,1,1,1,0,0
160,18830818,historical,gpt-3.5-turbo,1,1,0,0,1,0
161,18830904,historical,gpt-3.5-turbo,1,1,0,1,0,1
162,18860713,historical,gpt-3.5-turbo,0,1,0,0,0,0
163,18880721,historical,gpt-3.5-turbo,0,1,0,1,0,0
164,18890925,historical,gpt-3.5-turbo,0,1,0,1,0,0
165,18900212,historical,gpt-3.5-turbo,0,1,0,0,1,0
166,18910606,historical,gpt-3.5-turbo,0,1,0,1,0,0
167,18930711,historical,gpt-3.5-turbo,0,1,1,1,0,0
168,18950108,historical,gpt-3.5-turbo,0,1,0,0,0,0
169,18810326,historical,gpt-3.5-turbo,0,0,0,1,0,0
170,18870425,historical,gpt-3.5-turbo,0,0,0,0,0,0
171,18870811,historical,gpt-3.5-turbo,1,0,0,1,0,0
172,18880118,historical,gpt-3.5-turbo,1,1,1,1,1,0
173,18881213,historical,gpt-3.5-turbo,1,0,0,1,0,0
174,18890128,historical,gpt-3.5-turbo,0,1,1,1,0,0
175,18910915,historical,gpt-3.5-turbo,0,0,0,1,0,0
176,18920818,historical,gpt-3.5-turbo,0,1,0,1,0,0
177,18951116,historical,gpt-3.5-turbo,0,1,0,1,0,0
178,18970109,historical,gpt-3.5-turbo,1,0,0,0,0,0
179,18990214,historical,gpt-3.5-turbo,1,0,0,1,1,0
180,18991204,historical,gpt-3.5-turbo,1,0,0,0,0,0
181,19900301,modern,gpt-3.5-turbo,1,0,0,0,1,0
182,19911204,modern,gpt-3.5-turbo,0,0,0,0,0,0
183,19900103,modern,gpt-3.5-turbo,1,0,0,1,0,1
184,20090408,modern,gpt-3.5-turbo,0,0,1,1,0,0
185,20020304,modern,gpt-3.5-turbo,1,0,0,1,0,0
186,19971122,modern,gpt-3.5-turbo,1,0,0,1,0,1
187,19930112,modern,gpt-3.5-turbo,1,0,1,0,1,0
188,19910130,modern,gpt-3.5-turbo,1,0,0,0,1,0
189,19981022,modern,gpt-3.5-turbo,1,0,0,1,0,1
190,20100125,modern,gpt-3.5-turbo,1,0,0,0,0,1
191,19970911,modern,gpt-3.5-turbo,1,0,0,0,0,0
192,19900320,modern,gpt-3.5-turbo,1,0,1,0,1,0
193,19900816,modern,gpt-3.5-turbo,1,0,1,0,0,1
194,19900205,modern,gpt-3.5-turbo,1,0,1,1,1,1
195,19900812,modern,gpt-3.5-turbo,1,1,1,1,0,0
196,19910612,modern,gpt-3.5-turbo,1,0,1,0,1,0
197,19910707,modern,gpt-3.5-turbo,0,0,0,0,0,0
198,19911112,modern,gpt-3.5-turbo,1,0,0,1,0,1
199,19920204,modern,gpt-3.5-turbo,1,0,0,0,0,1
200,19920510,modern,gpt-3.5-turbo,0,1,1,1,1,0
201,19920813,modern,gpt-3.5-turbo,1,0,0,0,0,1
202,19920824,modern,gpt-3.5-turbo,1,1,0,0,0,0
203,19920928,modern,gpt-3.5-turbo,0,0,1,0,0,0
204,19930408,modern,gpt-3.5-turbo,0,0,0,0,0,0
205,19900318,modern,gpt-3.5-turbo,0,1,1,0,1,0
206,19900408,modern,gpt-3.5-turbo,1,0,0,0,1,0
207,18900620,historical,gpt-3.5-turbo,1,0,0,0,1,0
208,18900410,historical,gpt-3.5-turbo,1,0,0,0,1,0
209,18810909,historical,gpt-3.5-turbo,0,1,1,1,0,0
210,18840818,historical,gpt-3.5-turbo,1,0,1,1,0,0
211,18870507,historical,gpt-3.5-turbo,1,0,0,1,1,0
212,18880607,historical,gpt-3.5-turbo,1,0,0,0,1,0
213,18880803,historical,gpt-3.5-turbo,1,1,1,0,1,0
214,18890712,historical,gpt-3.5-turbo,1,0,0,1,1,0
215,18900416,historical,gpt-3.5-turbo,1,1,1,1,0,0
216,19920628,modern,gpt-3.5-turbo,0,0,0,0,0,0
217,19970716,modern,gpt-3.5-turbo,1,0,0,1,0,0
218,19980522,modern,gpt-3.5-turbo,1,0,0,1,1,0
219,19900622,modern,gpt-3.5-turbo,0,0,0,0,0,0
220,19900622,modern,gpt-3.5-turbo,0,0,0,0,0,0
221,19970719,modern,gpt-3.5-turbo,1,1,1,1,0,1
222,19920216,modern,gpt-3.5-turbo,1,1,1,1,1,0
223,19980816,modern,gpt-3.5-turbo,1,0,1,1,1,1
224,20001110,modern,gpt-3.5-turbo,1,0,1,1,1,0
225,19960725,modern,gpt-3.5-turbo,1,0,1,1,0,0
226,20070722,modern,gpt-3.5-turbo,1,1,1,1,1,0
227,19930730,modern,gpt-3.5-turbo,1,0,1,1,1,0
228,19970510,modern,gpt-3.5-turbo,1,0,1,1,1,0
229,19961204,modern,gpt-3.5-turbo,1,0,1,1,1,0
230,19961017,modern,gpt-3.5-turbo,1,0,0,1,1,1
231,20080630,modern,gpt-3.5-turbo,1,0,1,1,1,1
232,19961228,modern,gpt-3.5-turbo,1,1,1,1,1,1
233,20001123,modern,gpt-3.5-turbo,0,0,0,0,0,0
234,19900129,modern,gpt-3.5-turbo,0,0,1,1,1,1
235,19980124,modern,gpt-3.5-turbo,0,0,0,0,0,0
236,19980107,modern,gpt-3.5-turbo,1,0,1,1,1,1
237,19980109,modern,gpt-3.5-turbo,1,0,1,1,1,1
238,19990203,modern,gpt-3.5-turbo,1,0,0,1,0,1
239,20080105,modern,gpt-3.5-turbo,1,0,0,0,1,1
240,20071223,modern,gpt-3.5-turbo,1,0,1,1,0,0
241,19921115,modern,gpt-3.5-turbo,0,0,1,0,1,0
242,20020201,modern,gpt-3.5-turbo,1,0,0,1,1,1
243,19980115,modern,gpt-3.5-turbo,1,0,1,1,1,0
244,19980118,modern,gpt-3.5-turbo,1,0,0,0,1,0
245,19970106,modern,gpt-3.5-turbo,1,0,1,1,1,0
246,20070113,modern,gpt-3.5-turbo,1,0,1,1,0,0
247,18900911,historical,gpt-3.5-turbo,1,0,1,0,0,0
248,18830914,historical,gpt-3.5-turbo,0,1,1,1,0,0
249,18820707,historical,gpt-3.5-turbo,0,1,0,1,0,0
250,18950122,historical,gpt-3.5-turbo,0,0,0,1,1,0
251,18950124,historical,gpt-3.5-turbo,1,0,1,0,1,0
252,18870401,historical,gpt-3.5-turbo,1,0,0,0,0,0
253,18811010,historical,gpt-3.5-turbo,1,0,1,0,1,1
254,18870115,historical,gpt-3.5-turbo,1,1,1,1,1,0
255,18891227,historical,gpt-3.5-turbo,0,0,0,0,1,0
256,18860422,historical,gpt-3.5-turbo,1,0,1,0,0,0
257,18860424,historical,gpt-3.5-turbo,1,0,1,0,1,0
258,18860610,historical,gpt-3.5-turbo,1,0,0,1,0,1
259,18840107,historical,gpt-3.5-turbo,1,1,1,1,1,0
260,18850217,historical,gpt-3.5-turbo,1,0,1,0,0,0
261,18960427,historical,gpt-3.5-turbo,0,0,0,0,0,0
262,18940330,historical,gpt-3.5-turbo,1,0,1,0,0,0
263,18900718,historical,gpt-3.5-turbo,1,1,1,1,0,0
264,18840527,historical,gpt-3.5-turbo,0,0,1,0,0,0
265,18921018,historical,gpt-3.5-turbo,0,1,0,1,0,1
266,18941218,historical,gpt-3.5-turbo,0,0,0,1,0,1
267,18960728,historical,gpt-3.5-turbo,0,1,0,1,0,0
268,18970514,historical,gpt-3.5-turbo,0,1,0,1,0,0
269,18980629,historical,gpt-3.5-turbo,1,0,1,0,1,1
270,18980802,historical,gpt-3.5-turbo,1,0,0,0,1,1
271,18990919,historical,gpt-3.5-turbo,0,1,0,1,0,1
272,18991018,historical,gpt-3.5-turbo,0,0,0,0,0,0
273,18871229,historical,gpt-3.5-turbo,1,0,0,1,0,1
274,18940216,historical,gpt-3.5-turbo,1,0,0,0,0,0
275,19920709,modern,gpt-3.5-turbo,0,1,1,0,0,0
276,19950518,modern,gpt-3.5-turbo,0,1,1,0,0,0
277,19930724,modern,gpt-3.5-turbo,1,1,1,1,0,0
278,19960726,modern,gpt-3.5-turbo,1,0,1,1,1,1
279,19901103,modern,gpt-3.5-turbo,0,0,0,0,0,0
280,20070627,modern,gpt-3.5-turbo,1,1,1,1,1,0
281,19910825,modern,gpt-3.5-turbo,0,0,0,0,0,0
282,20050102,modern,gpt-3.5-turbo,1,0,1,1,0,0
283,19910801,modern,gpt-3.5-turbo,0,0,0,1,1,0
284,19941118,modern,gpt-3.5-turbo,0,0,0,0,0,1
285,19900825,modern,gpt-3.5-turbo,0,0,0,1,0,0
286,20010411,modern,gpt-3.5-turbo,1,0,1,1,0,1
287,20060103,modern,gpt-3.5-turbo,1,0,0,1,0,0
288,20101208,modern,gpt-3.5-turbo,1,0,0,1,1,1
289,18850216,historical,gpt-3.5-turbo,1,0,0,1,0,0
290,18880119,historical,gpt-3.5-turbo,1,0,1,0,1,0
291,18881219,historical,gpt-3.5-turbo,1,0,1,0,0,0
292,18901217,historical,gpt-3.5-turbo,0,0,0,0,1,0
293,18920428,historical,gpt-3.5-turbo,0,0,1,0,0,0
294,18920722,historical,gpt-3.5-turbo,0,1,1,0,0,1
295,18990705,historical,gpt-3.5-turbo,0,0,0,0,0,1
296,18821117,historical,gpt-3.5-turbo,0,0,0,0,1,0
297,18850128,historical,gpt-3.5-turbo,1,0,0,1,0,0
298,18850204,historical,gpt-3.5-turbo,1,0,0,1,0,0
299,18861122,historical,gpt-3.5-turbo,1,0,0,1,1,0
300,18880502,historical,gpt-3.5-turbo,0,1,1,1,0,1
301,18910226,historical,gpt-3.5-turbo,0,0,0,0,1,1
302,18910508,historical,gpt-3.5-turbo,1,0,0,1,1,1
303,18910514,historical,gpt-3.5-turbo,0,1,0,0,0,0
304,18960219,historical,gpt-3.5-turbo,0,1,0,1,0,0
305,18960806,historical,gpt-3.5-turbo,0,0,0,0,0,0
306,18800804,historical,gpt-3.5-turbo,0,0,0,0,0,0
307,18801201,historical,gpt-3.5-turbo,1,0,1,0,1,0
308,18840213,historical,gpt-3.5-turbo,0,0,0,0,0,0
309,18880810,historical,gpt-3.5-turbo,0,0,0,0,0,1
310,18890520,historical,gpt-3.5-turbo,1,0,0,1,1,0
311,18900120,historical,gpt-3.5-turbo,0,0,0,0,0,0
312,18941003,historical,gpt-3.5-turbo,0,0,1,0,0,0
313,18950807,historical,gpt-3.5-turbo,1,0,0,0,0,0
314,18951104,historical,gpt-3.5-turbo,0,0,0,0,0,0
315,18840331,historical,gpt-3.5-turbo,0,1,1,0,1,0
316,18871119,historical,gpt-3.5-turbo,1,0,0,0,1,0
317,18890817,historical,gpt-3.5-turbo,0,1,0,1,0,0
318,18920812,historical,gpt-3.5-turbo,1,0,1,0,0,0
319,18951019,historical,gpt-3.5-turbo,1,0,0,1,0,0
320,18970127,historical,gpt-3.5-turbo,0,0,0,0,1,0
321,18990517,historical,gpt-3.5-turbo,1,0,0,1,1,0
322,19900224,modern,gpt-3.5-turbo,0,1,0,0,0,0
323,19900327,modern,gpt-3.5-turbo,1,0,1,1,0,1
324,19900409,modern,gpt-3.5-turbo,0,0,0,0,0,1
325,19900301,modern,gpt-3.5-turbo,1,0,0,0,1,0
326,19900108,modern,gpt-3.5-turbo,0,0,0,1,0,0
327,20070501,modern,gpt-3.5-turbo,0,0,1,1,0,1
328,19920413,modern,gpt-3.5-turbo,0,0,0,0,0,0
329,19930218,modern,gpt-3.5-turbo,0,1,0,1,0,0
330,18800907,historical,gpt-3.5-turbo,0,0,0,0,0,1
331,18810117,historical,gpt-3.5-turbo,0,0,0,0,0,0
332,18870613,historical,gpt-3.5-turbo,0,1,1,0,0,0
333,18870708,historical,gpt-3.5-turbo,1,0,0,0,0,0
334,18870711,historical,gpt-3.5-turbo,0,0,0,0,0,0
335,18890522,historical,gpt-3.5-turbo,1,0,0,0,0,0
336,19910523,modern,gpt-3.5-turbo,1,0,1,1,0,0
337,19910724,modern,gpt-3.5-turbo,0,0,0,0,0,0
338,19920616,modern,gpt-3.5-turbo,0,0,0,1,0,0
339,19930626,modern,gpt-3.5-turbo,1,0,0,1,0,0
340,19941025,modern,gpt-3.5-turbo,1,0,0,0,0,0
341,19950717,modern,gpt-3.5-turbo,0,0,0,1,0,0
342,19960720,modern,gpt-3.5-turbo,0,0,0,0,0,0
343,19970620,modern,gpt-3.5-turbo,0,0,0,0,0,0
344,19900323,modern,gpt-3.5-turbo,0,0,0,1,0,1
345,19900106,modern,gpt-3.5-turbo,0,0,0,1,0,1
346,19900131,modern,gpt-3.5-turbo,0,0,0,0,0,0
347,19900411,modern,gpt-3.5-turbo,0,0,0,1,0,0
348,19900228,modern,gpt-3.5-turbo,0,0,0,1,0,1
349,19900120,modern,gpt-3.5-turbo,0,0,0,0,0,0
350,20000129,modern,gpt-3.5-turbo,1,0,1,1,0,0
